4624474044569362538,2022-03-18,44
4624474044569362538,2022-03-19,7
4624474044569362538,2022-03-20,11
4624474044569362538,2022-03-21,54
4624474044569362538,2022-03-22,46
4624474044569362538,2022-03-23,48
4624474044569362538,2022-03-24,83
4624474044569362538,2022-03-25,104
4624474044569362538,2022-03-26,24
4624474044569362538,2022-03-27,15
4624474044569362538,2022-03-28,53
4624474044569362538,2022-03-29,60
4624474044569362538,2022-03-30,51
4624474044569362538,2022-03-31,82
4624474044569362538,2022-04-01,65
4624474044569362538,2022-04-02,36
4624474044569362538,2022-04-03,16
4624474044569362538,2022-04-04,52
4624474044569362538,2022-04-05,87
4624474044569362538,2022-04-06,70
4624474044569362538,2022-04-07,36
4624474044569362538,2022-04-08,45
4624474044569362538,2022-04-09,24
4624474044569362538,2022-04-10,16
4624474044569362538,2022-04-11,27
4624474044569362538,2022-04-12,61
4624474044569362538,2022-04-13,41
4624474044569362538,2022-04-14,29
4624474044569362538,2022-04-15,63
4624474044569362538,2022-04-16,13
4624474044569362538,2022-04-17,19
4624474044569362538,2022-04-18,60
4624474044569362538,2022-04-19,55
4624474044569362538,2022-04-20,36
4624474044569362538,2022-04-21,29
4624474044569362538,2022-04-22,48
4624474044569362538,2022-04-23,20
4624474044569362538,2022-04-24,18
4624474044569362538,2022-04-25,108
4624474044569362538,2022-04-26,56
4624474044569362538,2022-04-27,77
4624474044569362538,2022-04-28,57
4624474044569362538,2022-04-29,91
4624474044569362538,2022-04-30,14
4624474044569362538,2022-05-01,5
4624474044569362538,2022-05-02,22
4624474044569362538,2022-05-03,11
4624474044569362538,2022-05-04,35
4624474044569362538,2022-05-05,44
4624474044569362538,2022-05-06,75
4624474044569362538,2022-05-07,20
4624474044569362538,2022-05-08,13
4624474044569362538,2022-05-09,121
4624474044569362538,2022-05-10,97
4624474044569362538,2022-05-11,93
4624474044569362538,2022-05-12,81
4624474044569362538,2022-05-13,59
4624474044569362538,2022-05-14,21
4624474044569362538,2022-05-15,17
4624474044569362538,2022-05-16,63
4624474044569362538,2022-05-17,74
4624474044569362538,2022-05-18,37
4624474044569362538,2022-05-19,51
4624474044569362538,2022-05-20,54
4624474044569362538,2022-05-21,15
4624474044569362538,2022-05-22,22
4624474044569362538,2022-05-23,101
4624474044569362538,2022-05-24,65
4624474044569362538,2022-05-25,33
4624474044569362538,2022-05-26,39
4624474044569362538,2022-05-27,47
4624474044569362538,2022-05-28,10
4624474044569362538,2022-05-29,19
4624474044569362538,2022-05-30,31
4624474044569362538,2022-05-31,53
4624474044569362538,2022-06-01,44
4624474044569362538,2022-06-02,33
4624474044569362538,2022-06-03,47
4624474044569362538,2022-06-04,23
4624474044569362538,2022-06-05,14
4624474044569362538,2022-06-06,34
4624474044569362538,2022-06-07,35
4624474044569362538,2022-06-08,32
4624474044569362538,2022-06-09,35
4624474044569362538,2022-06-10,34
4624474044569362538,2022-06-11,8
4624474044569362538,2022-06-12,19
4624474044569362538,2022-06-13,25
4624474044569362538,2022-06-14,26
4624474044569362538,2022-06-15,34
4624474044569362538,2022-06-16,25
4624474044569362538,2022-06-17,36
4624474044569362538,2022-06-18,14
4624474044569362538,2022-06-19,14
4624474044569362538,2022-06-20,23
4624474044569362538,2022-06-21,48
4624474044569362538,2022-06-22,19
4624474044569362538,2022-06-23,23
4624474044569362538,2022-06-24,27
4624474044569362538,2022-06-25,14
4624474044569362538,2022-06-26,18
4624474044569362538,2022-06-27,29
4624474044569362538,2022-06-28,33
4624474044569362538,2022-06-29,28
4624474044569362538,2022-06-30,39
4624474044569362538,2022-07-01,27
4624474044569362538,2022-07-02,13
4624474044569362538,2022-07-03,14
4624474044569362538,2022-07-04,35
4624474044569362538,2022-07-05,43
4624474044569362538,2022-07-06,20
4624474044569362538,2022-07-07,34
4624474044569362538,2022-07-08,179
4624474044569362538,2022-07-09,52
4624474044569362538,2022-07-10,22
4624474044569362538,2022-07-11,100
4624474044569362538,2022-07-12,40
4624474044569362538,2022-07-13,24
4624474044569362538,2022-07-14,45
4624474044569362538,2022-07-15,47
4624474044569362538,2022-07-16,13
4624474044569362538,2022-07-17,4
4624474044569362538,2022-07-18,35
4624474044569362538,2022-07-19,26
4624474044569362538,2022-07-20,14
4624474044569362538,2022-07-21,24
4624474044569362538,2022-07-22,27
4624474044569362538,2022-07-23,25
4624474044569362538,2022-07-24,9
4624474044569362538,2022-07-25,17
4624474044569362538,2022-07-26,31
4624474044569362538,2022-07-27,23
4624474044569362538,2022-07-28,29
4624474044569362538,2022-07-29,37
4624474044569362538,2022-07-30,14
4624474044569362538,2022-07-31,11
4624474044569362538,2022-08-01,22
4624474044569362538,2022-08-02,40
4624474044569362538,2022-08-03,16
4624474044569362538,2022-08-04,25
4624474044569362538,2022-08-05,38
4624474044569362538,2022-08-06,22
4624474044569362538,2022-08-07,27
4624474044569362538,2022-08-08,49
4624474044569362538,2022-08-09,39
4624474044569362538,2022-08-10,35
4624474044569362538,2022-08-11,28
4624474044569362538,2022-08-12,17
4624474044569362538,2022-08-13,13
4624474044569362538,2022-08-14,22
4624474044569362538,2022-08-15,34
4624474044569362538,2022-08-16,32
4624474044569362538,2022-08-17,24
4624474044569362538,2022-08-18,28
4624474044569362538,2022-08-19,35
4624474044569362538,2022-08-20,25
4624474044569362538,2022-08-21,23
4624474044569362538,2022-08-22,44
4624474044569362538,2022-08-23,38
4624474044569362538,2022-08-24,26
4624474044569362538,2022-08-25,52
4624474044569362538,2022-08-26,60
4624474044569362538,2022-08-27,18
4624474044569362538,2022-08-28,20
4624474044569362538,2022-08-29,36
4624474044569362538,2022-08-30,34
4624474044569362538,2022-08-31,21
4624474044569362538,2022-09-01,16
4624474044569362538,2022-09-02,12
4624474044569362538,2022-09-03,14
4624474044569362538,2022-09-04,12
4624474044569362538,2022-09-05,44
4624474044569362538,2022-09-06,54
4624474044569362538,2022-09-07,42
4624474044569362538,2022-09-08,53
4624474044569362538,2022-09-09,41
4624474044569362538,2022-09-10,11
4624474044569362538,2022-09-11,17
4624474044569362538,2022-09-12,44
4624474044569362538,2022-09-13,28
4624474044569362538,2022-09-14,52
4624474044569362538,2022-09-15,29
4624474044569362538,2022-09-16,41
4624474044569362538,2022-09-17,7
4624474044569362538,2022-09-18,12
4624474044569362538,2022-09-19,44
4624474044569362538,2022-09-20,172
4624474044569362538,2022-09-21,98
4624474044569362538,2022-09-22,49
4624474044569362538,2022-09-23,39
4624474044569362538,2022-09-24,8
4624474044569362538,2022-09-25,15
4624474044569362538,2022-09-26,27
4624474044569362538,2022-09-27,36
4624474044569362538,2022-09-28,20
4624474044569362538,2022-09-29,38
4624474044569362538,2022-09-30,33
4624474044569362538,2022-10-01,6
4624474044569362538,2022-10-03,35
4624474044569362538,2022-10-04,53
4624474044569362538,2022-10-05,27
4624474044569362538,2022-10-06,24
4624474044569362538,2022-10-07,51
4624474044569362538,2022-10-08,12
4624474044569362538,2022-10-09,10
4624474044569362538,2022-10-10,56
4624474044569362538,2022-10-11,49
4624474044569362538,2022-10-12,49
4624474044569362538,2022-10-13,28
4624474044569362538,2022-10-14,38
4624474044569362538,2022-10-15,6
4624474044569362538,2022-10-16,4
4624474044569362538,2022-10-17,39
4624474044569362538,2022-10-18,31
4624474044569362538,2022-10-19,26
4624474044569362538,2022-10-20,39
4624474044569362538,2022-10-21,23
4624474044569362538,2022-10-22,15
4624474044569362538,2022-10-23,4
4624474044569362538,2022-10-24,43
4624474044569362538,2022-10-25,27
4624474044569362538,2022-10-26,38
4624474044569362538,2022-10-27,30
4624474044569362538,2022-10-28,46
4624474044569362538,2022-10-29,5
4624474044569362538,2022-10-30,6
4624474044569362538,2022-10-31,28
4624474044569362538,2022-11-01,31
4624474044569362538,2022-11-02,27
4624474044569362538,2022-11-03,28
4624474044569362538,2022-11-04,23
4624474044569362538,2022-11-05,8
4624474044569362538,2022-11-06,11
4624474044569362538,2022-11-07,52
4624474044569362538,2022-11-08,64
4624474044569362538,2022-11-09,21
4624474044569362538,2022-11-10,27
4624474044569362538,2022-11-11,36
4624474044569362538,2022-11-12,9
4624474044569362538,2022-11-13,15
4624474044569362538,2022-11-14,40
4624474044569362538,2022-11-15,23
4624474044569362538,2022-11-16,23
4624474044569362538,2022-11-17,24
4624474044569362538,2022-11-18,35
4624474044569362538,2022-11-19,11
4624474044569362538,2022-11-20,20
4624474044569362538,2022-11-21,41
4624474044569362538,2022-11-22,52
4624474044569362538,2022-11-23,40
4624474044569362538,2022-11-24,28
4624474044569362538,2022-11-25,33
4624474044569362538,2022-11-26,7
4624474044569362538,2022-11-27,15
4624474044569362538,2022-11-28,46
4624474044569362538,2022-11-29,28
4624474044569362538,2022-11-30,17
4624474044569362538,2022-12-01,26
4624474044569362538,2022-12-02,33
4624474044569362538,2022-12-03,12
4624474044569362538,2022-12-04,14
4624474044569362538,2022-12-05,43
4624474044569362538,2022-12-06,48
4624474044569362538,2022-12-07,26
4624474044569362538,2022-12-08,34
4624474044569362538,2022-12-09,22
4624474044569362538,2022-12-10,4
4624474044569362538,2022-12-11,15
4624474044569362538,2022-12-12,41
4624474044569362538,2022-12-13,31
4624474044569362538,2022-12-14,27
4624474044569362538,2022-12-15,33
4624474044569362538,2022-12-16,20
4624474044569362538,2022-12-17,17
4624474044569362538,2022-12-18,18
4624474044569362538,2022-12-19,35
4624474044569362538,2022-12-20,24
4624474044569362538,2022-12-21,28
4624474044569362538,2022-12-22,38
4624474044569362538,2022-12-23,94
4624474044569362538,2022-12-24,16
4624474044569362538,2022-12-25,17
4624474044569362538,2022-12-26,50
4624474044569362538,2022-12-27,38
4624474044569362538,2022-12-28,57
4624474044569362538,2022-12-29,44
4624474044569362538,2022-12-30,52
4624474044569362538,2022-12-31,10
4624474044569362538,2023-01-01,9
4624474044569362538,2023-01-02,27
4624474044569362538,2023-01-03,40
4624474044569362538,2023-01-04,60
4624474044569362538,2023-01-05,44
4624474044569362538,2023-01-06,48
4624474044569362538,2023-01-07,8
4624474044569362538,2023-01-08,12
4624474044569362538,2023-01-09,57
4624474044569362538,2023-01-10,41
4624474044569362538,2023-01-11,71
4624474044569362538,2023-01-12,69
4624474044569362538,2023-01-13,55
4624474044569362538,2023-01-14,8
4624474044569362538,2023-01-15,8
4624474044569362538,2023-01-16,39
4624474044569362538,2023-01-17,40
4624474044569362538,2023-01-18,34
4624474044569362538,2023-01-19,20
4624474044569362538,2023-01-20,5
4624474044569362538,2023-01-21,4
4624474044569362538,2023-01-22,17
4624474044569362538,2023-01-23,2
4624474044569362538,2023-01-24,8
4624474044569362538,2023-01-25,19
4624474044569362538,2023-01-26,16
4624474044569362538,2023-01-27,8
4624474044569362538,2023-01-28,4
4624474044569362538,2023-01-29,13
4624474044569362538,2023-01-30,30
4624474044569362538,2023-01-31,22
4624474044569362538,2023-02-01,24
4624474044569362538,2023-02-02,16
4624474044569362538,2023-02-03,22
4624474044569362538,2023-02-04,10
4624474044569362538,2023-02-05,12
4624474044569362538,2023-02-06,23
4624474044569362538,2023-02-07,20
4624474044569362538,2023-02-08,21
4624474044569362538,2023-02-09,19
4624474044569362538,2023-02-10,21
4624474044569362538,2023-02-11,18
4624474044569362538,2023-02-12,11
4624474044569362538,2023-02-13,12
4624474044569362538,2023-02-14,21
4624474044569362538,2023-02-15,64
4624474044569362538,2023-02-16,17
4624474044569362538,2023-02-17,26
4624474044569362538,2023-02-18,7
4624474044569362538,2023-02-19,10
4624474044569362538,2023-02-20,23
4624474044569362538,2023-02-21,29
4624474044569362538,2023-02-22,35
4624474044569362538,2023-02-23,33
4624474044569362538,2023-02-24,34
4624474044569362538,2023-02-25,11
4624474044569362538,2023-02-26,10
4624474044569362538,2023-02-27,37
4624474044569362538,2023-02-28,50
4624474044569362538,2023-03-01,51
4624474044569362538,2023-03-02,45
4624474044569362538,2023-03-03,40
4624474044569362538,2023-03-04,8
4624474044569362538,2023-03-05,13
4624474044569362538,2023-03-06,46
4624474044569362538,2023-03-07,37
4624474044569362538,2023-03-08,40
4624474044569362538,2023-03-09,37
4624474044569362538,2023-03-10,39
4624474044569362538,2023-03-11,16
4624474044569362538,2023-03-12,13
4624474044569362538,2023-03-13,68
4624474044569362538,2023-03-14,52
4624474044569362538,2023-03-15,40
4624474044569362538,2023-03-16,33
4624474044569362538,2023-03-17,28
4624474044569362538,2023-03-18,6
4624474044569362538,2023-03-19,15
4624474044569362538,2023-03-20,62
4624474044569362538,2023-03-21,26
4624474044569362538,2023-03-22,38
4624474044569362538,2023-03-23,41
4624474044569362538,2023-03-24,68
4624474044569362538,2023-03-25,6
4624474044569362538,2023-03-26,13
4624474044569362538,2023-03-27,45
4624474044569362538,2023-03-28,64
4624474044569362538,2023-03-29,43
4624474044569362538,2023-03-30,41
4624474044569362538,2023-03-31,50
4624474044569362538,2023-04-01,7
4624474044569362538,2023-04-02,11
4624474044569362538,2023-04-03,44
4624474044569362538,2023-04-04,77
4624474044569362538,2023-04-05,47
4624474044569362538,2023-04-06,42
4624474044569362538,2023-04-07,92
4624474044569362538,2023-04-08,6
4624474044569362538,2023-04-09,12
4624474044569362538,2023-04-10,46
4624474044569362538,2023-04-11,47
4624474044569362538,2023-04-12,24
4624474044569362538,2023-04-13,57
4624474044569362538,2023-04-14,42
4624474044569362538,2023-04-15,16
4624474044569362538,2023-04-16,3
4624474044569362538,2023-04-17,30
4624474044569362538,2023-04-18,53
4624474044569362538,2023-04-19,57
4624474044569362538,2023-04-20,29
4624474044569362538,2023-04-21,33
4624474044569362538,2023-04-22,8
4624474044569362538,2023-04-23,8
4624474044569362538,2023-04-24,47
4624474044569362538,2023-04-25,37
4624474044569362538,2023-04-26,29
4624474044569362538,2023-04-27,47
4624474044569362538,2023-04-28,32
4624474044569362538,2023-04-29,6
4624474044569362538,2023-04-30,17
4624474044569362538,2023-05-01,3
4624474044569362538,2023-05-02,12
4624474044569362538,2023-05-03,7
4624474044569362538,2023-05-04,47
4624474044569362538,2023-05-05,40
4624474044569362538,2023-05-06,9
4624474044569362538,2023-05-07,14
4624474044569362538,2023-05-08,44
4624474044569362538,2023-05-09,27
4624474044569362538,2023-05-10,46
4624474044569362538,2023-05-11,35
4624474044569362538,2023-05-12,34
4624474044569362538,2023-05-13,27
4624474044569362538,2023-05-14,8
4624474044569362538,2023-05-15,33
4624474044569362538,2023-05-16,31
4624474044569362538,2023-05-17,24
4624474044569362538,2023-05-18,25
4624474044569362538,2023-05-19,28
4624474044569362538,2023-05-20,7
4624474044569362538,2023-05-21,8
4624474044569362538,2023-05-22,31
4624474044569362538,2023-05-23,31
4624474044569362538,2023-05-24,27
4624474044569362538,2023-05-25,27
4624474044569362538,2023-05-26,29
4624474044569362538,2023-05-27,3
4624474044569362538,2023-05-28,7
4624474044569362538,2023-05-29,31
4624474044569362538,2023-05-30,24
4624474044569362538,2023-05-31,26
4624474044569362538,2023-06-01,20
4624474044569362538,2023-06-02,25
4624474044569362538,2023-06-03,16
4624474044569362538,2023-06-04,9
4624474044569362538,2023-06-05,26
4624474044569362538,2023-06-06,24
4624474044569362538,2023-06-07,31
4624474044569362538,2023-06-08,23
4624474044569362538,2023-06-09,23
4624474044569362538,2023-06-10,7
4624474044569362538,2023-06-11,14
4624474044569362538,2023-06-12,29
4624474044569362538,2023-06-13,30
4624474044569362538,2023-06-14,25
4624474044569362538,2023-06-15,26
4624474044569362538,2023-06-16,28
4624474044569362538,2023-06-17,10
4624474044569362538,2023-06-18,7
4624474044569362538,2023-06-19,30
4624474044569362538,2023-06-20,29
4624474044569362538,2023-06-21,33
4624474044569362538,2023-06-22,29
4624474044569362538,2023-06-23,36
4624474044569362538,2023-06-24,12
4624474044569362538,2023-06-25,12
4624474044569362538,2023-06-26,35
4624474044569362538,2023-06-27,36
4624474044569362538,2023-06-28,58
4624474044569362538,2023-06-29,39
4624474044569362538,2023-06-30,59
4624474044569362538,2023-07-01,11
4624474044569362538,2023-07-02,15
4624474044569362538,2023-07-03,36
4624474044569362538,2023-07-04,44
4624474044569362538,2023-07-05,30
4624474044569362538,2023-07-06,45
4624474044569362538,2023-07-07,45
4624474044569362538,2023-07-08,11
4624474044569362538,2023-07-09,11
4624474044569362538,2023-07-10,35
4624474044569362538,2023-07-11,50
4624474044569362538,2023-07-12,37
4624474044569362538,2023-07-13,34
4624474044569362538,2023-07-14,27
4624474044569362538,2023-07-15,16
4624474044569362538,2023-07-16,11
4624474044569362538,2023-07-17,38
4624474044569362538,2023-07-18,46
4624474044569362538,2023-07-19,46
4624474044569362538,2023-07-20,27
4624474044569362538,2023-07-21,20
4624474044569362538,2023-07-22,13
4624474044569362538,2023-07-23,26
4624474044569362538,2023-07-24,49
4624474044569362538,2023-07-25,43
4624474044569362538,2023-07-26,33
4624474044569362538,2023-07-27,35
4624474044569362538,2023-07-28,42
4624474044569362538,2023-07-29,13
4624474044569362538,2023-07-30,14
4624474044569362538,2023-07-31,30
4624474044569362538,2023-08-01,54
4624474044569362538,2023-08-02,39
4624474044569362538,2023-08-03,43
4624474044569362538,2023-08-04,49
4624474044569362538,2023-08-05,8
4624474044569362538,2023-08-06,4
4624474044569362538,2023-08-07,50
4624474044569362538,2023-08-08,45
4624474044569362538,2023-08-09,43
4624474044569362538,2023-08-10,40
4624474044569362538,2023-08-11,48
4624474044569362538,2023-08-12,7
4624474044569362538,2023-08-13,1
4624474044569362538,2023-08-14,43
4624474044569362538,2023-08-15,42
4624474044569362538,2023-08-16,46
4624474044569362538,2023-08-17,38
4624474044569362538,2023-08-18,30
4624474044569362538,2023-08-19,10
4624474044569362538,2023-08-20,1
4624474044569362538,2023-08-21,47
4624474044569362538,2023-08-22,41
4624474044569362538,2023-08-23,42
4624474044569362538,2023-08-24,54
4624474044569362538,2023-08-25,71
4624474044569362538,2023-08-26,6
4624474044569362538,2023-08-27,6
4624474044569362538,2023-08-28,39
4624474044569362538,2023-08-29,40
4624474044569362538,2023-08-30,50
4624474044569362538,2023-08-31,16
4624474044569362538,2023-09-01,3
4624474044569362538,2023-09-02,1
4624474044569362538,2023-09-03,1
4624474044569362538,2023-09-04,6
4624474044569362538,2023-09-05,56
4624474044569362538,2023-09-06,33
4624474044569362538,2023-09-07,34
4624474044569362538,2023-09-08,42
4624474044569362538,2023-09-09,9
4624474044569362538,2023-09-11,38
4624474044569362538,2023-09-12,37
4624474044569362538,2023-09-13,32
4624474044569362538,2023-09-14,40
4624474044569362538,2023-09-15,39
4624474044569362538,2023-09-16,5
4624474044569362538,2023-09-17,1
4624474044569362538,2023-09-18,42
4624474044569362538,2023-09-19,30
4624474044569362538,2023-09-20,23
4624474044569362538,2023-09-21,35
4624474044569362538,2023-09-22,24
4624474044569362538,2023-09-23,3
4624474044569362538,2023-09-25,41
4624474044569362538,2023-09-26,32
4624474044569362538,2023-09-27,25
4624474044569362538,2023-09-28,36
4624474044569362538,2023-09-29,33
4624474044569362538,2023-09-30,4
4624474044569362538,2023-10-01,1
4624474044569362538,2023-10-02,43
4624474044569362538,2023-10-03,31
4624474044569362538,2023-10-04,24
4624474044569362538,2023-10-05,24
4624474044569362538,2023-10-06,15
4624474044569362538,2023-10-07,5
