view
-13.200000000000003
-19.200000000000003
-22.200000000000003
29.799999999999997
25.799999999999997
-1.2000000000000028
20.799999999999997
-18.200000000000003
-14.200000000000003
11.799999999999997
2.7631659408280953
-4.184334953246427
1.7809627056106692
-6.900270626045973
-24.2698788522041
-11.129927311861458
14.735856822421717
2.6727714990192197
3.6010061639129347
22.3309827903429
8.27271327560177
-7.669043341869916
-14.36396755092752
33.23156618678176
7.973662577793306
23.153640802210653
0.15197203770191337
10.054534297834024
-24.472641935992147
-19.744606204461512
-10.588887497843416
-22.321074359449703
-10.255092311411275
-13.312060186369319
-11.957690550262168
1.975355952307602
-9.845205056882037
-8.519494921098907
-2.40078778876169
-11.263646158337043
-16.949494445924515
-20.837110265105903
-0.8252046712945145
17.825876645492382
19.265955026395115
6.199542395023837
-8.73962752096412
-23.306727513445395
-15.074652641410708
19.99591257522987
0.97434378373665
-4.929491934661925
14.782138841676915
-1.1965420317906776
-20.280505914642337
-13.024445730313072
16.595813146402865
13.988162620116764
-5.95323723300514
-1.905391119123994
-10.752409776833726
-20.377938089608147
-7.164120208085553
29.763102869746746
19.54092424293086
15.851576615292792
3.8009090435239337
-5.089600639892769
-14.937063791409592
-9.847128703519449
21.138489994450225
9.69693061178187
2.6537721433663037
6.431953799107255
13.326508380414886
-22.36305881883972
-17.834527413620414
24.373323215164206
15.804001315688776
17.245106462687772
50.42847566277259
65.25839729332098
-14.630015618999522
-23.298941511165133
14.59712869284322
20.78662269225861
11.48452454480676
41.71291419267272
24.41136341680312
-4.550891050928172
-23.372425170136054
12.22764105714397
44.756618549669284
26.611822907486378
-7.301880139526958
1.680234777743074
-18.99421709177367
-25.43461199929495
-14.024664378602012
19.630328118897992
-0.36328702855881545
-12.143212977259175
21.447908173229877
-27.270984356529176
-20.992357188059408
19.79691661100953
14.468495432970585
-4.470080322278029
-11.41420059229931
7.508006839766409
-20.18831862989486
-21.98422341419819
66.14148473844179
13.775966809268716
33.553497661106746
13.484431952844709
46.57023149337487
-30.11090365616117
-38.67499640443144
-21.416305861149525
-32.20472140084144
-8.13322132469765
0.8302938430996889
31.44698734283672
-22.754674147087314
-28.981372303368026
77.94753542346709
50.99523121697295
44.122578804322515
30.973040504887408
8.737080345518564
-29.016797180585108
-32.558462988435906
13.339571553900925
23.530437324117194
-13.301373134881388
0.650178733795876
3.5040564854822733
-32.8632809414841
-24.550793504868928
53.13280558993212
16.691398954192266
-15.16690417846975
-9.036530149854833
-1.0198625809858086
-37.40849717299634
-27.8533999337506
-15.637204583173727
6.206395850524011
-2.7550314225529107
-12.602255030670733
1.3732953408855337
-22.381355906023714
-30.561468429106746
-10.430424268898314
-9.126809384465218
-11.930785272016323
-8.865834633239622
-9.528372670249958
-33.162279172959636
-21.72923197903777
-15.150028868345544
-14.043374932292728
-5.763880196147845
-14.461730754382664
-3.443716141004451
-24.66347604018238
-23.700246802605555
-14.456289063944375
9.590637659081231
-19.328574152194868
-15.24298877832647
-11.188693927335208
-23.56872332035826
-19.37556676038774
-8.29289424073712
-4.160532696366673
-8.97432683092854
1.9788093914420486
-9.64060908658032
-23.36191629653424
-21.96566869414614
-0.9529653020673408
6.583718807207305
-16.322792709144316
-2.303489981263816
118.63496614714865
-8.276373160692295
-37.963354702614005
39.01340382784359
-20.790826126273117
-36.57803377103147
-15.487932872378238
-13.423373951426434
-47.17400626950954
-55.62208169359349
-22.732310393582914
-31.28670202113159
-42.99403252270481
-30.24126026292423
-26.863445972226287
-28.725853478433876
-42.279544765155855
-32.91758983855214
-18.435763071612556
-25.709380579081262
-19.489711353408204
-11.262416689468289
-34.11980517359121
-36.27861176232703
-25.05081906410885
-6.906520883962173
-30.604921196813862
-21.374089241724846
-8.292371124537254
-24.176337034180058
-19.071950912789937
2.8895305395898774
-6.8815461053276366
-10.552103818681786
-17.40113700481468
-27.491395473371043
-31.27756717367368
-22.126301272670077
-10.046806353801855
-11.828767609415223
-19.686133289152316
-14.762800347845115
-7.685270514452931
-17.308870357168423
-19.083024707738815
1.776902133012726
-3.958382844591945
-15.819794352628278
9.868026222138553
16.9502747177725
-24.843669475274957
-22.61552166660745
-6.584326725653696
-8.491347429228739
-21.377905313631672
-25.40302668154034
-28.397292907292808
-25.986607309697092
-25.20236395457197
6.655104093784217
15.045754762442385
2.9242985707739493
13.499878974986459
1.4832042523628388
-28.14165669693662
-22.034729795668397
4.769967549274703
-11.07400654383693
12.417565769985075
-10.436737186572863
1.54442826152615
-31.488757986165822
-25.48006191316763
6.485041400071559
115.03453075528603
39.480896638366346
-9.469619311957828
-19.34043548192016
-49.475414759917605
-42.156982053764565
-29.930899048829417
-20.66159295226599
-36.44078945992248
-18.337827381082946
-19.08567090650243
-39.92599515578942
-10.779179647921183
7.1277534114446155
-18.538293551459766
-21.33243609938217
5.547241876115535
-32.85212489118648
-34.53389979410399
11.31880941244625
4.2688752071919325
4.104965751948598
-16.76769020380476
-6.679090965333032
-38.00374361967436
-39.335318983798075
-4.290424079073837
-12.067407454682602
-16.811060744929215
-3.7347733491890764
-19.131990112635542
-26.03579148634128
-35.99370220248002
2.9859198122017574
-12.732230164986852
-1.6691071935819508
-9.563195558870994
6.331872498132604
-34.03480712388913
-31.922402831202383
-9.855815812334264
-6.754001561758628
-10.510298901785838
-9.329318293122974
-14.22328564533018
-27.80573024705732
-24.109051811101345
16.750823302310565
24.229859863228526
-18.47622140339734
-12.416747062819589
-3.3913731341993127
-29.86646321822557
-23.57033388255872
1.4093330445001584
-15.394028033111333
-15.229554691357038
-13.768532210232806
-2.6738342602876912
-26.337407727677913
-17.17363712552492
3.798149254471795
13.70609118694788
1.6511631514971512
-10.185185419716163
-5.108863546176941
-30.520676750083766
-22.27940961554787
8.622283247806259
-9.21574787731982
-20.098456739483034
-10.917531151237085
-3.833079260504391
-24.04240432517929
-21.694656062120153
7.22980649621379
11.527659852025835
-10.351882764426172
-2.318433693195729
-14.19408712549233
-31.70406464629457
-20.436972429915606
5.511975648175785
-4.394284556841512
-8.276405857406381
-2.2468877055069854
-14.671812312197623
-17.444804418457053
-16.038657359347503
0.9434746630631068
-9.721268620720288
-5.597779523365574
4.368606355096837
52.193248208064205
-25.5599101397447
-24.239731867132484
8.565964753507409
-3.383573802748707
15.206793211601294
2.189942757241546
9.999891064292065
-31.651566545354328
-32.09197739748061
-13.254212974983382
-0.24811821229491926
18.887722002013128
2.8659561865079723
6.792240232423943
-31.403112878388924
-26.509388992170024
18.37419387043819
2.3055978106992043
30.354628883484054
27.247242093531383
13.081645526263856
-32.44881657033327
-31.490746488307323
-0.4869304606416094
0.4989431535058415
-5.402997209663134
-18.604218076478098
-32.26004935341898
-28.64535029861667
-14.374360879627211
-26.94316256811456
-20.85599019530243
-9.706557361841405
-12.04919697790854
-18.544425171640547
-20.95845797903121
-11.80275945044044
4.9039654556456895
-2.995921820716095
-0.9826819672252753
-8.70620668353105
-2.6229131567987913
-14.356815649555251
-12.242440595781517
-1.2026989101213488
-4.054104690492544
-2.9998094959948993
-4.8287904601184835
-2.8121034392046695
-5.703375373867889
-12.501824419495701
-11.035433692563416
-1.9314086552545753
32.885916240216076
-13.9863446821177
-4.94261054729548
-23.57516286353647
-20.359358846406742
-7.320850741000278
-1.3058115855316252
4.578253267358772
2.524001700413205
3.475718130240576
-17.62479053145191
-18.37719127937776
8.47686597263666
19.03676843844335
17.85502427669787
11.288755644999625
6.161159441471732
-24.68863114336795
-19.118581091670883
13.70099081306141
4.5433501486087735
7.243646550781605
4.225983089592091
6.118449933851451
-15.919743583286852
-17.937847897615256
36.05466872153601
18.910823412980008
6.718622345816712
-0.277094837430127
-5.217210770219431
-26.097295628588448
-16.709843906631768
29.745361215421163
-6.200636074725068
5.6973447939571855
8.472690836461858
34.978428967554336
-26.384635726344754
-19.119836877718278
12.73991982378108
30.44461087762837
9.2901111035249
7.182077636591281
15.869383319962857
-26.54052352691572
-22.070212936992966
10.754034357094966
40.44223497223627
10.19101978784213
5.162904997475472
54.1150998727352
-31.25959807655103
-24.877950702165066
9.074826136958961
9.848361463851134
-13.043869450821077
19.792603097443106
4.700022474596025
-20.932091238603697
-33.20540754759255
-5.942253115253777
16.338672870491152
19.519577709924192
-8.363229235425038
-4.312781446831849
-28.937327925753152
-27.223870699008522
11.699919315489588
1.6677289847882477
-6.174779761432255
11.628750853950905
-3.2971467060988573
-27.580981404895645
-16.37729256847627
-29.46456911794217
-20.331711392712798
